age,default,balance,housing,loan,day,duration,campaign,pdays,previous,deposit,month_num,quarter,log_balance,contact_score,reach_efficiency,engagement_score,contact_intensity,high_loan_burden,risk_score,history_score,age_balance,duration_campaign,previous_duration,age_previous,job_blue-collar,job_entrepreneur,job_housemaid,job_management,job_retired,job_self-employed,job_services,job_student,job_technician,job_unemployed,job_unknown,marital_married,marital_single,education_secondary,education_tertiary,education_unknown,contact_telephone,contact_unknown,month_aug,month_dec,month_feb,month_jan,month_jul,month_jun,month_mar,month_may,month_nov,month_oct,month_sep,poutcome_other,poutcome_success,poutcome_unknown,age_group_26-35,age_group_36-45,age_group_46-60,age_group_60+,generation_Gen X,generation_Gen Z,generation_Millennial,balance_category_Medium Balance,balance_category_High Balance,balance_category_Premium Customer,season_Spring,season_Summer,season_Winter
-0.058823529411764705,no,-0.7464980424231102,yes,no,7,1.4832402234636872,-1.035924724733408,-0.580741286073023,0.0,1,5,2,-0.6447378379243117,-0.3333333333333333,0.0,0.0,393.0,0,1,0,3800,786,0,0,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,True,False,False
-0.5294117647058824,no,-0.4809540200025487,yes,no,7,3.684357541899441,0.25354003077374343,-0.580741286073023,0.0,1,5,2,-0.21857002850446,0.0,0.0,0.0,524.6666666666666,0,1,0,9270,3148,0,0,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,True,False,False,False,False,False,True,True,False,False,True,False,False
-0.5882352941176471,no,-0.6162890017692069,yes,yes,7,4.005586592178771,1.2131993026913415,-0.580741286073023,0.0,1,5,2,-0.3851132068265238,0.6666666666666666,0.0,0.0,337.8,1,2,0,5771,6756,0,0,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,True,False,False,False,False,False,True,True,False,False,True,False,False
0.4117647058823529,no,-0.31094992746663896,yes,no,7,2.3659217877094973,0.25354003077374343,-0.580741286073023,0.0,1,5,2,-0.06777053662405648,0.0,0.0,0.0,367.3333333333333,0,1,0,21160,2204,0,0,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,True,False,False,True,False,False,True,False,False
-0.47058823529411764,no,-0.07427925489119179,yes,no,8,1.9217877094972067,0.25354003077374343,-0.580741286073023,0.0,1,5,2,0.09312007296492165,0.0,0.0,0.0,314.3333333333333,0,1,0,21793,1886,0,0,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,True,False,False,False,False,False,True,False,True,False,True,False,False
-0.23529411764705882,no,1.3398115785984812,yes,no,8,2.315642458100559,-1.035924724733408,-0.580741286073023,0.0,1,5,2,0.7375972316983233,-0.3333333333333333,0.0,0.0,542.0,0,1,0,134295,1084,0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,True,False,False,False,False,False,True,False,False,True,True,False,False
-0.4117647058823529,no,-0.15882590213276873,yes,no,8,0.7988826815642458,0.8706628081466983,-0.580741286073023,0.0,1,5,2,0.03990055033016727,0.3333333333333333,0.0,0.0,135.25,0,1,0,19552,1623,0,0,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,True,False,False,False,False,False,True,False,True,False,True,False,False
0.5882352941176471,no,-0.8977429347787261,yes,no,8,2.4134078212290504,-1.035924724733408,-0.580741286073023,0.0,1,5,2,-2.3985500256868924,-0.3333333333333333,0.0,0.0,559.5,0,1,0,-392,1119,0,0,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False,True,False,False
0.11764705882352941,no,-0.8083438098453519,yes,no,8,2.416201117318436,0.25354003077374343,-0.580741286073023,0.0,1,5,2,-0.8688584760339455,0.0,0.0,0.0,373.3333333333333,0,1,0,2255,2240,0,0,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,True,False,False
0.5882352941176471,no,-0.6562000811372223,yes,yes,8,0.7206703910614525,-1.035924724733408,-0.580741286073023,0.0,1,5,2,-0.44911471725047347,-0.3333333333333333,0.0,0.0,256.5,1,2,0,8232,513,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,True,False,False,True,False,False,True,False,False
-0.6470588235294118,no,-0.0034529023250740466,yes,no,8,0.5223463687150838,0.25354003077374343,-0.580741286073023,0.0,1,5,2,0.13498946373291085,0.0,0.0,0.0,147.33333333333334,0,1,0,21980,884,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,True,False,False,False,False,True,False,False,True,False,True,False,False
0.23529411764705882,no,0.7623581793596426,yes,no,8,1.399441340782123,-1.035924724733408,-0.580741286073023,0.0,1,5,2,0.5026079485145354,-0.3333333333333333,0.0,0.0,378.0,0,1,0,88881,756,0,0,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,True,True,False,False
0.23529411764705882,no,-0.38975366301078024,yes,no,8,5.11731843575419,0.25354003077374343,-0.580741286073023,0.0,1,5,2,-0.13230408533479013,0.0,0.0,0.0,695.6666666666666,0,1,0,16684,4174,0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,True,True,False,False,True,False,False
0.23529411764705882,no,-1.1778506156894435,yes,no,8,2.416201117318436,0.25354003077374343,-0.580741286073023,0.0,1,5,2,-2.3985500256868924,0.0,0.0,0.0,373.3333333333333,0,1,0,-8256,2240,0,0,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,True,False,False
-0.11764705882352941,no,-0.3976339391753556,yes,no,8,2.0391061452513966,0.25354003077374343,-0.580741286073023,0.0,1,5,2,-0.13920466586393454,0.0,0.0,0.0,328.3333333333333,0,1,0,14097,1970,0,0,False,False,False,False,False,False,False,False,False,True,False,False,True,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,True,True,False,False,True,False,False
-0.23529411764705882,no,-0.8293307553615411,yes,no,9,1.011173184357542,1.2131993026913415,-0.580741286073023,0.0,1,5,2,-0.9873392183083802,0.6666666666666666,0.0,0.0,123.4,0,1,0,1400,2468,0,0,True,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False,True,False,False
-0.47058823529411764,no,-0.854761127313264,yes,no,9,0.6368715083798883,0.8706628081466983,-0.580741286073023,0.0,1,5,2,-1.2070171176103417,0.3333333333333333,0.0,0.0,120.75,0,1,0,682,1449,0,0,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False,True,False,False
0.23529411764705882,no,-0.8818960480295004,yes,no,9,1.8826815642458101,0.8706628081466983,-0.580741286073023,0.0,1,5,2,-1.8717382257595816,0.3333333333333333,0.0,0.0,232.25,0,1,0,129,2787,0,0,True,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,True,False,False
-0.47058823529411764,no,-0.48332763215058744,yes,no,9,0.7905027932960894,-1.035924724733408,-0.580741286073023,0.0,1,5,2,-0.2210296771277187,-0.3333333333333333,0.0,0.0,269.0,0,1,0,9517,538,0,0,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,True,False,False,False,False,False,True,True,False,False,True,False,False
-0.6470588235294118,no,-0.025476313390750606,yes,no,9,1.270949720670391,-1.035924724733408,-0.580741286073023,0.0,1,5,2,0.12220640334775525,-0.3333333333333333,0.0,0.0,355.0,0,1,0,21252,710,0,0,True,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,True,False,False,False,False,True,False,False,True,False,True,False,False
-0.4117647058823529,yes,-0.8876469015898005,yes,no,9,1.111731843575419,-1.035924724733408,-0.580741286073023,0.0,1,5,2,-2.3985500256868924,-0.3333333333333333,0.0,0.0,326.5,0,2,0,-32,653,0,0,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False,True,False,False
1.2352941176470589,no,-0.794455896891709,yes,no,9,2.159217877094972,0.25354003077374343,-0.580741286073023,0.0,1,5,2,-0.8064209529422531,0.0,0.0,0.0,342.6666666666667,0,1,0,3900,2056,0,0,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False,True,False,False
-0.7647058823529411,no,-0.7710359568491284,yes,no,9,1.1145251396648044,-1.035924724733408,-0.580741286073023,0.0,1,5,2,-0.719327026969166,-0.3333333333333333,0.0,0.0,327.0,0,1,0,2132,654,0,0,True,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,True,False,False,False,False,True,False,False,False,False,True,False,False
0.058823529411764705,no,-0.8718640725690635,yes,no,9,4.0139664804469275,0.25354003077374343,-0.580741286073023,0.0,1,5,2,-1.48731532681701,0.0,0.0,0.0,564.0,0,1,0,400,3384,0,0,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,True,False,False
-0.35294117647058826,no,-0.3875093000884903,yes,no,9,1.1452513966480447,0.25354003077374343,-0.580741286073023,0.0,1,5,2,-0.1303552893427965,0.0,0.0,0.0,221.66666666666666,0,1,0,12870,1330,0,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,True,False,False,False,False,False,True,True,False,False,True,False,False
-0.4117647058823529,no,-0.4785836157049835,no,no,12,1.4022346368715084,0.25354003077374343,-0.580741286073023,0.0,1,5,2,-0.21612619766661503,0.0,0.0,0.0,252.33333333333334,0,0,0,9952,1514,0,0,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,True,False,False,False,False,False,True,True,False,False,True,False,False
-0.23529411764705882,no,-0.36082425521119293,no,no,13,0.6955307262569832,1.2131993026913415,-0.580741286073023,0.0,1,5,2,-0.10771746748446494,0.6666666666666666,0.0,0.0,100.8,0,0,0,14490,2016,0,0,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,True,False,False,False,False,False,True,True,False,False,True,False,False
-0.35294117647058826,no,-0.8790256120279349,yes,no,13,3.047486033519553,-1.035924724733408,-0.580741286073023,0.0,1,5,2,-1.7176556518121353,-0.3333333333333333,0.0,0.0,673.0,0,1,0,165,1346,0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False,True,False,False
-0.058823529411764705,no,-0.720886068436931,yes,no,13,0.8743016759776536,1.2131993026913415,-0.580741286073023,0.0,1,5,2,-0.5792342924001231,0.6666666666666666,0.0,0.0,113.6,0,1,0,4522,2272,0,0,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,True,False,False
-0.9411764705882353,no,-0.8804604142069868,yes,no,13,0.39106145251396646,0.25354003077374343,-0.580741286073023,0.0,1,5,2,-1.7869404662021908,0.0,0.0,0.0,131.66666666666666,0,1,0,92,790,0,0,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False
1.2352941176470589,no,0.3426763162865094,yes,yes,13,2.122905027932961,-1.035924724733408,-0.580741286073023,0.0,1,5,2,0.3152258520339532,-0.3333333333333333,0.0,0.0,507.5,1,2,0,75720,1015,0,0,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,True,False,False,False,True,False,True,False,False
0.5294117647058824,no,0.7098346218991802,yes,no,13,1.1955307262569832,0.25354003077374343,-0.580741286073023,0.0,1,5,2,0.480281121375477,0.0,0.0,0.0,227.66666666666666,0,1,0,93552,1366,0,0,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False,True,True,False,False
0.35294117647058826,no,-1.5202510829178397,yes,no,13,0.6005586592178771,-1.035924724733408,-0.580741286073023,0.0,1,5,2,-2.3985500256868924,-0.3333333333333333,0.0,0.0,235.0,0,1,0,-17775,470,0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,True,False,False,False,False,False,True,False,False
-0.17647058823529413,no,0.2799367137548149,yes,no,13,2.083798882681564,1.2131993026913415,-0.580741286073023,0.0,1,5,2,0.28485861540109425,0.6666666666666666,0.0,0.0,200.2,0,1,0,41940,4004,0,0,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,True,False,True,False,True,False,False
0.7647058823529411,no,0.8350589250708964,yes,no,13,1.6480446927374302,-1.035924724733408,-0.580741286073023,0.0,1,5,2,0.5331383947641395,-0.3333333333333333,0.0,0.0,422.5,0,1,0,116480,845,0,0,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False,True,True,False,False
-0.23529411764705882,no,-0.4916605484143214,yes,no,13,1.9273743016759777,0.25354003077374343,-0.580741286073023,0.0,1,5,2,-0.2297660247715423,0.0,0.0,0.0,315.0,0,1,0,10500,1890,0,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,True,False,False,False,False,False,True,True,False,False,True,False,False
0.23529411764705882,no,1.1919399353047428,yes,no,13,4.094972067039106,0.25354003077374343,-0.580741286073023,0.0,1,5,2,0.6785884542652876,0.0,0.0,0.0,573.6666666666666,0,1,0,141255,3442,0,0,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,True,True,False,False
0.7647058823529411,no,1.3609825904848334,yes,no,14,1.9189944134078212,0.8706628081466983,-0.580741286073023,0.0,1,5,2,0.7460184052503933,0.3333333333333333,0.0,0.0,235.5,0,1,0,203996,2826,0,0,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False,True,True,False,False
0.8235294117647058,no,0.45143752327645914,yes,no,14,0.61731843575419,-1.035924724733408,-0.580741286073023,0.0,1,5,2,0.3661201135583786,-0.3333333333333333,0.0,0.0,238.0,0,1,0,76479,476,0,0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,True,False,False,False,True,False,True,False,False
0.5294117647058824,no,-0.8519222605394866,yes,no,14,1.611731843575419,-1.035924724733408,-0.580741286073023,0.0,1,5,2,-1.1753309067174895,-0.3333333333333333,0.0,0.0,416.0,0,1,0,1152,832,0,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False,True,False,False
0.11764705882352941,no,0.5476462835641283,yes,no,14,3.625698324022346,-1.035924724733408,-0.580741286073023,0.0,1,5,2,0.4095905801582319,-0.3333333333333333,0.0,0.0,776.5,0,1,0,66338,1553,0,0,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,True,False,True,False,True,False,False
0.0,no,-0.2514547465551976,yes,yes,14,2.9972067039106145,-1.035924724733408,-0.580741286073023,0.0,1,5,2,-0.023469523869069774,-0.3333333333333333,0.0,0.0,664.0,1,2,0,20163,1328,0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,True,True,False,False,True,False,False
1.1764705882352942,no,0.49532317976042484,yes,yes,14,2.430167597765363,0.25354003077374343,-0.580741286073023,0.0,1,5,2,0.3861119935683114,0.0,0.0,0.0,375.0,1,2,0,89739,2250,0,0,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,True,False,False,False,True,False,True,False,False
0.11764705882352941,no,1.048983899810001,yes,no,14,1.6843575418994414,-1.035924724733408,-0.580741286073023,0.0,1,5,2,0.6210099286099008,-0.3333333333333333,0.0,0.0,429.0,0,1,0,115743,858,0,0,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,True,True,False,False
0.5294117647058824,no,0.4294346933894844,yes,no,14,1.0446927374301676,0.25354003077374343,-0.580741286073023,0.0,1,5,2,0.35598579602792996,0.0,0.0,0.0,209.66666666666666,0,1,0,67440,1258,0,0,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,True,False,False,False,True,False,True,False,False
0.058823529411764705,no,0.5030250555324572,yes,no,14,1.2541899441340782,-1.035924724733408,-0.580741286073023,0.0,1,5,2,0.3895915478971075,-0.3333333333333333,0.0,0.0,352.0,0,1,0,61400,704,0,0,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,True,False,True,False,True,False,False
0.5294117647058824,no,0.5359886162997245,yes,no,14,1.410614525139665,-1.035924724733408,-0.580741286073023,0.0,1,5,2,0.404391297261202,-0.3333333333333333,0.0,0.0,380.0,0,1,0,76608,760,0,0,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,True,False,False,False,True,False,True,False,False
1.2352941176470589,no,0.506856589832735,yes,no,14,1.8854748603351956,-1.035924724733408,-0.580741286073023,0.0,1,5,2,0.3913194499967385,-0.3333333333333333,0.0,0.0,465.0,0,1,0,92520,930,0,0,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,True,False,False,False,True,False,True,False,False
0.058823529411764705,no,1.2926628071738164,yes,no,14,2.159217877094972,0.25354003077374343,-0.580741286073023,0.0,1,5,2,0.718823514097155,0.0,0.0,0.0,342.6666666666667,0,1,0,146080,2056,0,0,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,True,True,False,False
1.0588235294117647,no,-0.8876469015898005,no,no,14,1.6620111731843576,0.25354003077374343,-0.580741286073023,0.0,1,5,2,-2.3985500256868924,0.0,0.0,0.0,283.3333333333333,0,0,0,-57,1700,0,0,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False,True,False,False
0.7058823529411765,no,1.9358733071827272,yes,no,14,1.8770949720670391,-1.035924724733408,-0.580741286073023,0.0,1,5,2,0.97567139969111,-0.3333333333333333,0.0,0.0,463.5,0,1,0,366180,927,0,0,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False,True,True,False,False
0.11764705882352941,no,1.6469210979466522,yes,no,14,3.2625698324022347,0.8706628081466983,-0.580741286073023,0.0,1,5,2,0.8596748954976853,0.3333333333333333,0.0,0.0,355.75,0,1,0,216931,4269,0,0,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,True,True,False,False
0.11764705882352941,no,0.41709288257924415,yes,no,15,2.5335195530726256,1.2131993026913415,-0.580741286073023,0.0,1,5,2,0.35026709111905363,0.6666666666666666,0.0,0.0,232.4,0,1,0,56744,4648,0,0,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,True,False,True,False,True,False,False
0.7647058823529411,no,-1.1762510960876462,yes,no,15,1.3966480446927374,-1.035924724733408,-0.580741286073023,0.0,1,5,2,-2.3985500256868924,-0.3333333333333333,0.0,0.0,377.5,0,1,0,-9932,755,0,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False,True,False,False
1.1764705882352942,no,-0.46795647132621443,yes,no,15,1.229050279329609,-1.035924724733408,-0.580741286073023,0.0,1,5,2,-0.20531937314752507,-0.3333333333333333,0.0,0.0,347.5,0,1,0,18880,695,0,0,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,True,False,False,True,False,False,True,False,False
